gc_content gc_skew gc_culm
0.702 8.26210826210826 8.26210826210826
0.72 2.5 10.7621082621083
0.689 -2.17706821480406 8.5850400473042
0.739 -2.0297699594046 6.5552700878996
0.723 -2.0746887966805 4.4805812912191
0.667 2.54872563718141 7.02930692840051
0.701 -2.1398002853067 4.8895066430938
0.736 -1.08695652173913 3.80255012135467
0.72 3.61111111111111 7.41366123246578
0.718 -2.22841225626741 5.18524897619838
0.712 0.842696629213483 6.02794560541186
0.729 6.72153635116598 12.7494819565778
0.715 0.979020979020979 13.7285029355988
0.746 4.02144772117962 17.7499506567784
0.743 -4.4414535666218 13.3084970901566
0.707 2.12164073550212 15.4301378256588
0.674 -1.18694362017804 14.2431942054807
0.69 0.869565217391304 15.112759422872
0.665 1.95488721804511 17.0676466409171
0.69 -4.34782608695652 12.7198205539606
0.676 -3.25443786982249 9.46538268413813
0.664 0.903614457831325 10.3689971419695
0.72 3.88888888888889 14.2578860308583
0.708 3.10734463276836 17.3652306636267
0.712 0 17.3652306636267
0.715 4.33566433566434 21.700894999291
0.702 0 21.700894999291
0.661 1.96671709531014 23.6676120946012
0.71 -0.563380281690141 23.104231812911
0.74 -1.35135135135135 21.7528804615597
0.729 0.411522633744856 22.1644030953045
0.712 -5.89887640449438 16.2655266908102
0.775 -2.19354838709677 14.0719783037134
0.762 -3.93700787401575 10.1349704296976
0.718 0 10.1349704296976
0.716 -1.95530726256983 8.1796631671278
0.728 3.57142857142857 11.7510917385564
0.743 4.17227456258412 15.9233663011405
0.678 6.48967551622419 22.4130418173647
0.713 1.82328190743338 24.2363237247981
0.735 -3.12925170068027 21.1070720241178
0.757 -0.396301188903567 20.7107708352142
0.723 3.18118948824343 23.8919603234577
0.709 -2.96191819464034 20.9300421288173
0.694 0 20.9300421288173
0.714 2.24089635854342 23.1709384873607
0.722 -0.831024930747922 22.3399135566128
0.719 -4.3115438108484 18.0283697457644
0.74 -3.51351351351351 14.5148562322509
0.758 4.48548812664908 19.0003443589
0.701 2.71041369472183 21.7107580536218
0.733 6.13915416098226 27.8499122146041
0.683 8.63836017569546 36.4882723902995
0.709 -3.80818053596615 32.6800918543334
0.713 -0.981767180925666 31.6983246734077
0.717 1.25523012552301 32.9535547989307
0.74 2.7027027027027 35.6562575016334
0.691 2.46020260492041 38.1164601065538
0.748 3.20855614973262 41.3250162562864
0.746 0.804289544235925 42.1293058005224
0.721 9.29264909847434 51.4219548989967
0.743 4.17227456258412 55.5942294615808
