gc_content gc_skew gc_culm
0.68 -4.41176470588235 -4.41176470588235
0.734 3.26975476839237 -1.14200993748998
0.704 4.26136363636364 3.11935369887365
0.691 -0.144717800289436 2.97463589858422
0.662 3.32326283987915 6.29789873846337
0.686 9.62099125364431 15.9188899921077
0.708 12.1468926553672 28.0657826474749
0.633 5.84518167456556 33.9109643220405
0.679 4.860088365243 38.7710526872835
0.7 4 42.7710526872835
0.673 3.7147102526003 46.4857629398838
0.642 2.18068535825545 48.6664482981392
0.678 2.06489675516224 50.7313450533015
0.725 1.51724137931034 52.2485864326118
0.673 6.98365527488856 59.2322417075004
0.678 5.6047197640118 64.8369614715122
0.669 10.0149476831091 74.8519091546213
0.658 10.3343465045593 85.1862556591806
0.677 8.12407680945347 93.310332468634
0.684 6.4327485380117 99.7430810066457
0.694 4.03458213256484 103.777663139211
0.699 1.57367668097282 105.351339820183
0.669 7.62331838565022 112.974658205834
0.657 8.67579908675799 121.650457292592
0.681 5.72687224669604 127.377329539288
0.662 0.604229607250755 127.981559146538
0.711 7.73558368495077 135.717142831489
0.679 -3.38733431516937 132.32980851632
0.627 2.39234449760766 134.722153013927
0.658 9.72644376899696 144.448596782924
0.64 4.6875 149.136096782924
0.665 1.65413533834586 150.79023212127
0.652 0 150.79023212127
0.667 6.44677661169415 157.237008732964
0.695 0.143884892086331 157.380893625051
0.662 3.62537764350453 161.006271268555
0.62 -0.645161290322581 160.361109978233
0.663 7.99396681749623 168.355076795729
0.704 6.81818181818182 175.173258613911
0.678 6.19469026548673 181.367948879397
0.676 -2.9585798816568 178.409368997741
0.652 -2.45398773006135 175.955381267679
0.65 -1.53846153846154 174.416919729218
0.696 -1.4367816091954 172.980138120022
0.637 6.75039246467818 179.730530584701
0.656 3.04878048780488 182.779311072505
0.672 -4.76190476190476 178.017406310601
0.701 -2.71041369472183 175.306992615879
0.689 -3.33817126269956 171.968821353179
0.657 -3.50076103500761 168.468060318172
0.643 3.57698289269051 172.045043210862
0.646 0.309597523219814 172.354640734082
0.636 6.28930817610063 178.643948910183
0.683 1.02489019033675 179.668839100519
0.67 2.6865671641791 182.355406264699
0.612 2.94117647058824 185.296582735287
0.652 4.60122699386503 189.897809729152
0.695 5.89928057553957 195.797090304691
0.683 6.8814055636896 202.678495868381
0.692 4.33526011560694 207.013755983988
0.668 4.19161676646707 211.205372750455
0.667 2.84857571214393 214.053948462599
0.712 7.30337078651685 221.357319249116
0.683 -5.71010248901903 215.647216760097
0.667 3.44827586206897 219.095492622166
0.667 -3.14842578710645 215.947066835059
0.664 8.13253012048193 224.079596955541
0.664 -3.31325301204819 220.766343943493
0.673 -1.33729569093611 219.429048252557
0.675 0.148148148148148 219.577196400705
0.709 4.09026798307475 223.66746438378
0.673 7.57800891530461 231.245473299084
0.662 5.4380664652568 236.683539764341
0.67 4.17910447761194 240.862644241953
0.653 -1.07197549770291 239.79066874425
0.682 1.75953079178886 241.550199536039
0.694 2.01729106628242 243.567490602321
0.623 0.802568218298555 244.37005882062
0.654 13.1498470948012 257.519905915421
0.64 -0.9375 256.582405915421
0.646 2.78637770897833 259.3687836244
0.723 3.45781466113416 262.826598285534
0.699 1.00143061516452 263.828028900698
0.643 2.95489891135303 266.782927812051
0.677 4.57902511078287 271.361952922834
0.678 0.294985250737463 271.656938173572
0.686 1.45772594752187 273.114664121093
0.675 1.92592592592593 275.040590047019
0.652 1.53374233128834 276.574332378308
0.666 9.00900900900901 285.583341387317
0.674 -2.07715133531157 283.506190052005
0.708 9.6045197740113 293.110709826016
0.688 -0.581395348837209 292.529314477179
0.658 -2.12765957446809 290.401654902711
0.647 5.71870170015456 296.120356602866
0.716 4.46927374301676 300.589630345882
0.706 -6.51558073654391 294.074049609339
0.67 -5.67164179104478 288.402407818294
0.681 -0.146842878120411 288.255564940173
0.668 8.38323353293413 296.638798473108
0.677 -5.76070901033973 290.878089462768
