gc_content gc_skew gc_culm
0.61 -2.29508196721311 -2.29508196721311
0.603 -4.47761194029851 -6.77269390751162
0.595 -5.21008403361345 -11.9827779411251
0.618 1.94174757281553 -10.0410303683095
0.554 0.72202166064982 -9.31900870765971
0.575 8.52173913043478 -0.797269577224931
0.6 -1.66666666666667 -2.4639362438916
0.599 2.50417362270451 0.0402373788129105
0.578 -4.1522491349481 -4.11201175613519
0.603 -0.165837479270315 -4.2778492354055
0.577 1.21317157712305 -3.06467765828245
0.542 2.2140221402214 -0.850655518061049
0.509 2.55402750491159 1.70337198685054
0.559 -3.7567084078712 -2.05333642102066
0.54 -2.96296296296296 -5.01629938398362
0.549 -0.546448087431694 -5.56274747141531
0.561 -4.45632798573975 -10.0190754571551
0.555 -0.900900900900901 -10.919976358056
0.571 1.92644483362522 -8.99353152443074
0.598 2.34113712374582 -6.65239440068493
0.605 -1.15702479338843 -7.80941919407335
0.544 4.41176470588235 -3.397654488191
0.563 3.37477797513321 -0.0228765130577869
0.603 0.829187396351575 0.806310883293789
0.592 -2.36486486486486 -1.55855398157108
0.625 0.16 -1.39855398157108
0.564 4.25531914893617 2.85676516736509
0.624 5.44871794871795 8.30548311608304
0.555 3.06306306306306 11.3685461791461
0.572 3.84615384615385 15.2147000253
0.608 6.25 21.4647000253
0.563 2.66429840142096 24.1289984267209
0.539 -7.23562152133581 16.8933769053851
0.572 1.04895104895105 17.9423279543362
0.571 -4.72854640980736 13.2137815445288
0.577 -6.75909878682842 6.45468275770037
0.567 -0.17636684303351 6.27831591466686
0.561 0.89126559714795 7.16958151181481
0.581 -5.33562822719449 1.83395328462032
0.568 2.11267605633803 3.94662934095835
0.606 -6.93069306930693 -2.98406372834858
0.628 2.86624203821656 -0.11782169013202
0.588 -1.02040816326531 -1.13822985339733
0.559 -4.83005366726297 -5.9682835206603
0.564 -1.77304964539007 -7.74133316605037
0.564 -1.06382978723404 -8.80516295328441
0.496 -2.01612903225806 -10.8212919855425
0.529 3.96975425330813 -6.85153773223435
0.581 4.99139414802065 -1.86014358421369
0.602 3.65448504983389 1.7943414656202
0.563 9.76909413854352 11.5634356041637
0.513 -2.53411306042885 9.02932254373486
0.463 7.55939524838013 16.588717792115
0.487 -0.616016427104723 15.9727013650103
0.448 -4.91071428571429 11.061987079296
0.504 -0.396825396825397 10.6651616824706
0.555 3.06306306306306 13.7282247455336
0.571 -6.12959719789842 7.59862754763523
0.609 0.492610837438424 8.09123838507365
0.603 0.497512437810945 8.5887508228846
0.601 3.49417637271215 12.0829271955967
0.565 0.884955752212389 12.9678829478091
0.605 2.14876033057851 15.1166432783876
0.611 2.12765957446809 17.2443028528557
0.597 -1.17252931323283 16.0717735396229
0.585 -3.24786324786325 12.8239102917597
0.543 -3.86740331491713 8.95650697684252
0.54 -3.7037037037037 5.25280327313882
0.517 -4.44874274661509 0.804060526523732
0.54 0 0.804060526523732
0.633 -1.4218009478673 -0.617740421343567
0.583 2.57289879931389 1.95515837797033
0.602 -1.32890365448505 0.626254723485277
0.589 -4.24448217317487 -3.61822744968959
0.603 0.829187396351575 -2.78904005333802
0.571 5.42907180385289 2.64003175051487
0.563 -0.88809946714032 1.75193228337455
0.591 4.56852791878173 6.32046020215628
0.622 -1.92926045016077 4.3911997519955
0.592 -3.37837837837838 1.01282137361713
0.618 4.53074433656958 5.54356571018671
0.619 -1.13085621970921 4.4127094904775
0.592 2.02702702702703 6.43973651750452
0.576 -2.08333333333333 4.35640318417119
0.584 -2.05479452054795 2.30160866362325
0.592 -4.39189189189189 -2.09028322826865
0.608 -1.31578947368421 -3.40607270195286
0.609 -6.40394088669951 -9.81001358865236
0.582 4.46735395189003 -5.34265963676233
0.583 -1.54373927958834 -6.88639891635067
0.559 3.39892665474061 -3.48747226161006
0.593 -3.20404721753794 -6.691519479148
0.595 -5.54621848739496 -12.237737966543
0.573 -4.01396160558464 -16.2516995721276
0.575 -2.95652173913043 -19.208221311258
0.594 3.03030303030303 -16.177918280955
0.582 -5.15463917525773 -21.3325574562127
0.565 -2.65486725663717 -23.9874247128499
0.576 -3.47222222222222 -27.4596469350721
0.569 -4.74516695957821 -32.2048138946503
0.574 -3.13588850174216 -35.3407023963925
0.561 -9.09090909090909 -44.4316114873016
0.552 0.36231884057971 -44.0692926467219
0.624 -0.320512820512821 -44.3898054672347
0.615 -6.01626016260163 -50.4060656298363
0.57 -4.56140350877193 -54.9674691386083
0.6 -1.33333333333333 -56.3008024719416
0.561 8.73440285204991 -47.5663996198917
0.578 3.80622837370242 -43.7601712461893
0.569 1.93321616871705 -41.8269550774722
0.562 3.20284697508897 -38.6241081023832
0.549 1.27504553734062 -37.3490625650426
0.607 4.44810543657331 -32.9009571284693
