gc_content gc_skew gc_culm
0.656 -3.96341463414634 -3.96341463414634
0.674 -4.15430267062315 -8.11771730476949
0.639 -7.66823161189358 -15.7859489166631
0.649 3.54391371340524 -12.2420352032578
0.684 8.47953216374269 -3.76250303951514
0.701 5.84878744650499 2.08628440698985
0.711 3.23488045007032 5.32116485706017
0.7 -2 3.32116485706017
0.681 0.146842878120411 3.46800773518058
0.678 -4.42477876106195 -0.956771025881362
0.66 -1.81818181818182 -2.77495284406318
0.725 -3.17241379310345 -5.94736663716663
0.731 -3.69357045143639 -9.64093708860302
0.647 -4.4822256568779 -14.1231627454809
0.66 -2.42424242424242 -16.5474051697233
0.699 -5.29327610872675 -21.8406812784501
0.717 -1.53417015341702 -23.3748514318671
0.688 -7.84883720930233 -31.2236886411694
0.716 -7.54189944134078 -38.7655880825102
0.682 -1.75953079178886 -40.5251188742991
0.634 -5.36277602523659 -45.8878948995357
0.675 -2.22222222222222 -48.1101171217579
0.653 0.765696784073507 -47.3444203376844
0.675 0.740740740740741 -46.6036795969436
0.682 -3.51906158357771 -50.1227411805214
0.672 -5.65476190476191 -55.7775030852833
0.657 -5.02283105022831 -60.8003341355116
0.679 -5.44918998527246 -66.249524120784
0.666 -4.2042042042042 -70.4537283249882
0.683 -6.00292825768668 -76.4566565826749
0.685 -2.18978102189781 -78.6464376045727
0.682 -2.93255131964809 -81.5789889242208
0.704 -10.2272727272727 -91.8062616514935
0.686 -4.66472303206997 -96.4709846835635
0.671 -5.81222056631893 -102.283205249882
0.659 -8.34597875569044 -110.629184005573
0.702 4.55840455840456 -106.070779447168
0.661 -0.453857791225416 -106.524637238394
0.662 -0.604229607250755 -107.128866845644
0.668 -10.7784431137725 -117.907309959417
0.683 -6.58857979502196 -124.495889754439
0.671 -7.30253353204173 -131.798423286481
0.709 -5.50070521861777 -137.299128505098
0.7 2 -135.299128505098
0.69 1.44927536231884 -133.84985314278
0.675 -7.25925925925926 -141.109112402039
0.681 -0.734214390602056 -141.843326792641
0.696 -4.88505747126437 -146.728384263905
0.687 -3.63901018922853 -150.367394453134
0.673 -9.06389301634472 -159.431287469479
0.66 -2.12121212121212 -161.552499590691
0.677 -4.28360413589365 -165.836103726584
0.664 -6.62650602409639 -172.462609750681
0.649 -5.70107858243451 -178.163688333115
0.654 -10.0917431192661 -188.255431452381
0.649 -7.55007704160247 -195.805508493984
0.653 -3.82848392036753 -199.633992414351
0.689 -1.30624092888244 -200.940233343234
0.648 -1.23456790123457 -202.174801244468
0.616 -0.974025974025974 -203.148827218494
0.624 2.56410256410256 -200.584724654392
0.649 -5.08474576271186 -205.669470417104
0.653 -5.66615620214395 -211.335626619247
0.653 0.459418070444104 -210.876208548803
0.673 1.33729569093611 -209.538912857867
0.678 1.17994100294985 -208.358971854917
0.665 -7.66917293233083 -216.028144787248
0.673 -3.41753343239227 -219.445678219641
0.644 -1.5527950310559 -220.998473250696
0.681 -5.43318649045521 -226.431659741152
0.688 -6.68604651162791 -233.11770625278
0.698 -5.44412607449857 -238.561832327278
0.697 -0.717360114777618 -239.279192442056
0.626 -0.958466453674121 -240.23765889573
0.609 4.43349753694581 -235.804161358784
0.64 -1.875 -237.679161358784
0.718 -4.17827298050139 -241.857434339285
0.696 -4.88505747126437 -246.74249181055
0.7 -4 -250.74249181055
0.741 -0.67476383265857 -251.417255643208
0.734 -4.63215258855586 -256.049408231764
0.694 -5.18731988472623 -261.23672811649
0.685 -0.437956204379562 -261.67468432087
0.694 -4.03458213256484 -265.709266453435
0.692 6.06936416184971 -259.639902291585
0.678 1.76991150442478 -257.86999078716
0.669 4.63378176382661 -253.236209023334
0.71 -1.69014084507042 -254.926349868404
0.725 -4.82758620689655 -259.753936075301
0.693 5.91630591630592 -253.837630158995
0.661 3.47957639939486 -250.3580537596
0.662 -8.45921450151057 -258.81726826111
0.708 -6.21468926553672 -265.031957526647
0.698 -5.44412607449857 -270.476083601146
0.691 -5.64399421128799 -276.120077812434
0.695 -3.02158273381295 -279.141660546247
0.697 -7.31707317073171 -286.458733716978
0.725 -4.27586206896552 -290.734595785944
0.677 -6.05612998522895 -296.790725771173
0.703 -3.55618776671408 -300.346913537887
0.734 -1.36239782016349 -301.70931135805
0.699 -7.86838340486409 -309.577694762915
0.697 -5.59540889526542 -315.17310365818
0.717 -7.39191073919107 -322.565014397371
0.704 -5.11363636363636 -327.678650761007
0.651 -7.83410138248848 -335.512752143496
0.664 -8.43373493975904 -343.946487083255
0.736 -7.33695652173913 -351.283443604994
0.727 -3.1636863823934 -354.447129987387
0.667 -4.94752623688156 -359.394656224269
0.701 -1.85449358059914 -361.249149804868
0.707 -1.55586987270156 -362.80501967757
0.68 0 -362.80501967757
0.675 -5.18518518518519 -367.990204862755
0.697 -2.15208034433285 -370.142285207088
0.667 2.24887556221889 -367.893409644869
0.714 -6.1624649859944 -374.055874630863
0.68 -2.94117647058824 -376.997051101452
0.684 -4.3859649122807 -381.383016013732
0.697 0.143472022955524 -381.239543990777
0.734 0.272479564032698 -380.967064426744
0.707 2.97029702970297 -377.996767397041
0.685 -9.48905109489051 -387.485818491932
0.678 -0.294985250737463 -387.780803742669
0.666 0 -387.780803742669
0.697 -13.3428981348637 -401.123701877533
0.695 -1.58273381294964 -402.706435690482
0.702 0.854700854700855 -401.851734835781
0.715 -1.81818181818182 -403.669916653963
0.71 -7.32394366197183 -410.993860315935
0.684 -3.80116959064327 -414.795029906578
0.664 -2.71084337349398 -417.505873280072
0.712 -8.42696629213483 -425.932839572207
0.716 -9.49720670391062 -435.430046276118
0.66 3.03030303030303 -432.399743245815
0.655 0.152671755725191 -432.24707149009
0.66 -5.75757575757576 -438.004647247665
0.574 -1.04529616724739 -439.049943414913
0.588 -6.12244897959184 -445.172392394505
0.608 -2.30263157894737 -447.475023973452
0.669 0.448430493273543 -447.026593480178
0.726 0.826446280991736 -446.200147199187
0.692 -4.33526011560694 -450.535407314794
0.727 -6.46492434662999 -457.000331661424
0.716 2.23463687150838 -454.765694789915
0.676 -2.36686390532544 -457.132558695241
0.692 0 -457.132558695241
0.722 4.43213296398892 -452.700425731252
0.701 3.56633380884451 -449.134091922407
0.701 2.99572039942939 -446.138371522978
