gc_content gc_skew gc_culm
0.492 -9.34959349593496 -9.34959349593496
0.475 -22.9473684210526 -32.2969619169876
0.448 -37.9464285714286 -70.2433904884162
0.508 -14.9606299212598 -85.204020409676
0.505 -13.6633663366337 -98.8673867463097
0.597 -0.837520938023451 -99.7049076843331
0.598 -8.69565217391304 -108.400559858246
0.556 -6.83453237410072 -115.235092232347
0.619 -17.6090468497577 -132.844139082105
0.555 -16.3963963963964 -149.240535478501
0.644 -2.48447204968944 -151.72500752819
0.565 -0.884955752212389 -152.609963280403
0.544 -13.2352941176471 -165.84525739805
0.517 -10.6382978723404 -176.48355527039
0.545 -11.1926605504587 -187.676215820849
0.545 -16.3302752293578 -204.006491050207
0.558 -7.52688172043011 -211.533372770637
0.602 0.664451827242525 -210.868920943394
0.592 -0.337837837837838 -211.206758781232
0.555 0.900900900900901 -210.305857880331
0.45 0.888888888888889 -209.416968991442
0.574 -10.4529616724739 -219.869930663916
0.622 -11.2540192926045 -231.123949956521
0.507 -6.50887573964497 -237.632825696166
0.559 -6.26118067978533 -243.894006375951
0.57 -20.3508771929825 -264.244883568934
0.551 -12.1597096188748 -276.404593187808
0.576 -8.68055555555556 -285.085148743364
0.581 -0.172117039586919 -285.257265782951
0.551 -15.0635208711434 -300.320786654094
0.511 -14.6771037181996 -314.997890372294
0.545 -6.78899082568807 -321.786881197982
0.566 -9.89399293286219 -331.680874130844
0.567 -8.64197530864197 -340.322849439486
0.594 -6.73400673400673 -347.056856173493
0.539 -3.15398886827458 -350.210845041767
0.572 -9.79020979020979 -360.001054831977
0.542 -12.5461254612546 -372.547180293232
0.548 -13.5036496350365 -386.050829928268
0.537 -19.1806331471136 -405.231463075382
0.584 -15.7534246575342 -420.984887732916
0.587 -20.2725724020443 -441.25746013496
0.59 -17.2881355932203 -458.545595728181
0.572 -14.6853146853147 -473.230910413495
0.57 -10.5263157894737 -483.757226202969
0.536 -13.0597014925373 -496.816927695506
0.591 -0.846023688663283 -497.66295138417
0.559 -12.3434704830054 -510.006421867175
0.564 -5.31914893617021 -515.325570803345
0.598 -2.67558528428094 -518.001156087626
0.511 -4.10958904109589 -522.110745128722
0.576 -9.02777777777778 -531.1385229065
0.525 -8.95238095238095 -540.090903858881
0.584 -3.76712328767123 -543.858027146552
0.603 -5.14096185737977 -548.998989003932
0.58 -3.44827586206897 -552.447264866001
0.545 -6.78899082568807 -559.236255691689
0.601 0.166389351081531 -559.069866340607
0.578 1.03806228373702 -558.03180405687
0.535 5.04672897196262 -552.985075084908
0.514 1.94552529182879 -551.039549793079
0.489 0.204498977505112 -550.835050815574
0.542 -1.4760147601476 -552.311065575721
0.582 -10.3092783505155 -562.620343926237
0.646 -4.64396284829721 -567.264306774534
0.656 -5.79268292682927 -573.056989701363
0.664 -2.10843373493976 -575.165423436303
0.657 1.06544901065449 -574.099974425649
0.501 -6.98602794411178 -581.08600236976
0.521 -11.7082533589251 -592.794255728685
0.481 0.623700623700624 -592.170555104985
0.525 0.571428571428571 -591.599126533556
0.553 -1.62748643761302 -593.226612971169
0.561 7.30837789661319 -585.918235074556
0.529 -5.10396975425331 -591.022204828809
0.566 -1.41342756183746 -592.435632390647
0.549 3.09653916211293 -589.339093228534
0.522 0.766283524904215 -588.57280970363
0.46 -9.56521739130435 -598.138027094934
0.606 -7.59075907590759 -605.728786170842
0.587 -2.89608177172061 -608.624867942562
0.63 -5.3968253968254 -614.021693339388
0.594 -11.4478114478114 -625.469504787199
0.586 -1.70648464163823 -627.175989428837
0.562 -4.27046263345196 -631.446452062289
0.569 -10.7205623901582 -642.167014452447
0.542 -9.22509225092251 -651.39210670337
0.59 -6.77966101694915 -658.171767720319
0.552 -11.9565217391304 -670.12828945945
0.575 -8.52173913043478 -678.650028589884
0.565 -10.4424778761062 -689.092506465991
0.559 -0.536672629695885 -689.629179095686
0.55 -12.3636363636364 -701.992815459323
0.529 -17.9584120982987 -719.951227557621
0.551 -9.98185117967332 -729.933078737295
0.583 -10.4631217838765 -740.396200521171
0.597 -10.2177554438861 -750.613955965057
0.596 -13.0872483221477 -763.701204287205
0.526 -0.380228136882129 -764.081432424087
0.588 -5.78231292517007 -769.863745349257
0.591 -9.64467005076142 -779.508415400019
0.559 -4.11449016100179 -783.622905561021
0.546 -5.86080586080586 -789.483711421826
0.558 -7.16845878136201 -796.652170203188
0.552 0 -796.652170203188
0.594 -6.3973063973064 -803.049476600495
0.546 -6.59340659340659 -809.642883193901
0.55 2.18181818181818 -807.461065012083
0.544 -3.67647058823529 -811.137535600318
0.525 -5.14285714285714 -816.280392743176
0.583 -11.1492281303602 -827.429620873536
0.608 -12.1710526315789 -839.600673505115
0.58 1.72413793103448 -837.87653557408
0.571 -5.77933450087566 -843.655870074956
0.585 -3.24786324786325 -846.903733322819
0.552 -14.4927536231884 -861.396486946008
0.559 -10.1967799642218 -871.593266910229
0.578 -10.0346020761246 -881.627868986354
0.553 -10.3074141048825 -891.935283091236
0.58 -4.82758620689655 -896.762869298133
0.577 -4.67937608318891 -901.442245381322
0.586 -1.02389078498294 -902.466136166305
0.534 -7.49063670411985 -909.956772870425
0.52 -6.53846153846154 -916.495234408886
0.597 -3.18257956448911 -919.677813973375
0.601 -2.1630615640599 -921.840875537435
0.528 3.78787878787879 -918.052996749556
0.564 -9.57446808510638 -927.627464834663
0.581 -6.71256454388984 -934.340029378553
0.562 -6.04982206405694 -940.38985144261
0.596 -5.70469798657718 -946.094549429187
0.582 -4.46735395189003 -950.561903381077
0.567 -1.58730158730159 -952.149204968378
0.626 7.66773162939297 -944.481473338985
0.615 0.813008130081301 -943.668465208904
0.585 -2.90598290598291 -946.574448114887
0.522 4.59770114942529 -941.976746965462
0.548 -13.8686131386861 -955.845360104148
0.582 -17.8694158075601 -973.714775911708
0.522 -15.7088122605364 -989.423588172244
0.531 -17.8907721280603 -1007.3143603003
0.611 -18.8216039279869 -1026.13596422829
0.517 -3.28820116054159 -1029.42416538883
0.501 -12.1756487025948 -1041.59981409143
0.541 -7.20887245841035 -1048.80868654984
0.539 -11.317254174397 -1060.12594072424
0.553 -13.5623869801085 -1073.68832770434
0.536 -7.08955223880597 -1080.77787994315
0.567 -6.17283950617284 -1086.95071944932
0.602 -9.63455149501661 -1096.58527094434
0.522 -1.14942528735632 -1097.7346962317
0.633 -7.10900473933649 -1104.84370097103
0.639 -9.85915492957746 -1114.70285590061
0.515 -6.40776699029126 -1121.1106228909
0.505 -4.95049504950495 -1126.06111794041
0.529 -1.32325141776938 -1127.38436935818
0.534 0.749063670411985 -1126.63530568776
0.538 1.85873605947955 -1124.77656962828
0.56 -2.5 -1127.27656962828
0.539 -4.63821892393321 -1131.91478855222
0.55 -9.09090909090909 -1141.00569764313
0.577 2.25303292894281 -1138.75266471418
0.567 -9.34744268077601 -1148.10010739496
0.417 -22.3021582733813 -1170.40226566834
0.514 -4.66926070038911 -1175.07152636873
0.583 7.03259005145798 -1168.03893631727
0.644 2.79503105590062 -1165.24390526137
0.589 2.54668930390492 -1162.69721595747
0.61 -7.86885245901639 -1170.56606841648
0.603 -10.1160862354892 -1180.68215465197
0.538 -7.43494423791822 -1188.11709888989
0.555 3.42342342342342 -1184.69367546647
0.583 -0.171526586620926 -1184.86520205309
0.534 -4.11985018726592 -1188.98505224035
0.606 -0.33003300330033 -1189.31508524365
0.608 -0.328947368421053 -1189.64403261207
0.567 4.40917107583774 -1185.23486153624
0.501 -6.98602794411178 -1192.22088948035
0.571 -3.67775831873905 -1195.89864779909
0.507 -1.77514792899408 -1197.67379572808
0.647 17.1561051004637 -1180.51769062762
0.659 11.3808801213961 -1169.13681050622
0.587 -12.7768313458262 -1181.91364185205
