gc_content gc_skew gc_culm
0.463 -5.39956803455724 -5.39956803455724
0.483 12.2153209109731 6.81575287641585
0.457 1.53172866520788 8.34748154162373
0.435 -0.689655172413793 7.65782636920993
0.464 6.03448275862069 13.6923091278306
0.495 4.24242424242424 17.9347333702549
0.466 0.858369098712446 18.7931024689673
0.475 13.6842105263158 32.4773129952831
0.457 5.47045951859956 37.9477725138827
0.454 0 37.9477725138827
0.472 0.423728813559322 38.371501327442
0.503 0.596421471172962 38.9679227986149
0.448 -3.125 35.8429227986149
0.45 -5.33333333333333 30.5095894652816
0.438 -5.93607305936073 24.5735164059209
0.468 -5.12820512820513 19.4453112777158
0.491 11.2016293279022 30.646940605618
0.496 9.2741935483871 39.9211341540051
0.472 10.1694915254237 50.0906256794288
0.47 -1.70212765957447 48.3884980198544
0.481 -7.69230769230769 40.6961903275467
0.455 -0.21978021978022 40.4764101077664
0.487 4.31211498973306 44.7885250974995
0.479 2.2964509394572 47.0849760369567
0.461 -4.55531453362256 42.5296615033341
0.479 -9.39457202505219 33.1350894782819
0.464 -3.87931034482759 29.2557791334544
0.471 -0.636942675159236 28.6188364582951
0.446 7.17488789237668 35.7937243506718
0.465 -1.50537634408602 34.2883480065858
0.449 -0.66815144766147 33.6201965589243
0.479 -2.71398747390397 30.9062090850204
0.495 -5.45454545454545 25.4516636304749
0.487 2.25872689938398 27.7103905298589
0.505 2.97029702970297 30.6806875595619
0.448 2.23214285714286 32.9128304167047
0.481 -0.207900207900208 32.7049302088045
0.483 6.41821946169772 39.1231496705022
0.515 11.8446601941748 50.967809864677
0.503 10.1391650099404 61.1069748746173
0.435 8.96551724137931 70.0724921159967
0.486 6.99588477366255 77.0683768896592
0.472 -6.77966101694915 70.28871587271
0.449 -2.89532293986637 67.3933929328437
0.442 -22.1719457013575 45.2214472314862
0.481 3.53430353430353 48.7557507657897
0.498 -2.00803212851406 46.7477186372757
0.507 -0.591715976331361 46.1560026609443
0.482 3.7344398340249 49.8904424949692
0.493 -5.47667342799189 44.4137690669773
0.514 -2.33463035019455 42.0791387167828
0.481 4.36590436590437 46.4450430826872
0.455 4.61538461538461 51.0604276980718
0.471 -6.58174097664544 44.4786867214263
0.47 -0.851063829787234 43.6276228916391
0.49 0.816326530612245 44.4439494222513
0.466 -0.858369098712446 43.5855803235389
0.459 3.26797385620915 46.853554179748
0.474 3.79746835443038 50.6510225341784
0.492 -7.31707317073171 43.3339493634467
0.48 1.66666666666667 45.0006160301134
0.538 8.55018587360595 53.5508019037193
0.463 4.1036717062635 57.6544736099828
0.523 5.54493307839388 63.1994066883767
0.516 1.55038759689922 64.7497942852759
0.494 2.83400809716599 67.5838023824419
0.501 5.78842315369261 73.3722255361346
0.507 6.90335305719921 80.2755785933338
0.508 7.8740157480315 88.1495943413653
0.518 -1.15830115830116 86.9912931830641
0.473 4.86257928118393 91.853872464248
0.544 12.8676470588235 104.721519523072
0.48 1.25 105.971519523072
0.53 5.28301886792453 111.254538390996
0.505 3.36633663366337 114.620875024659
0.489 -1.02249488752556 113.598380137134
0.513 2.92397660818713 116.522356745321
0.506 4.34782608695652 120.870182832278
0.483 -1.44927536231884 119.420907469959
0.515 -0.970873786407767 118.450033683551
0.507 9.6646942800789 128.11472796363
0.536 10.4477611940299 138.56248915766
0.492 10.1626016260163 148.725090783676
0.476 -6.72268907563025 142.002401708046
0.479 -7.72442588726514 134.277975820781
0.503 -4.57256461232604 129.705411208455
0.487 -0.616016427104723 129.08939478135
0.494 0.809716599190283 129.89911138054
0.47 3.82978723404255 133.728898614583
0.422 -4.2654028436019 129.463495770981
0.487 6.36550308008214 135.828998851063
0.509 3.33988212180747 139.16888097287
0.502 -0.796812749003984 138.372068223866
0.484 -12.8099173553719 125.562150868494
0.493 -7.50507099391481 118.05707987458
0.466 -3.00429184549356 115.052788029086
0.502 5.97609561752988 121.028883646616
0.511 0.587084148727984 121.615967795344
0.512 8.203125 129.819092795344
