gc_content gc_skew gc_culm
0.583 3.2590051457976 3.2590051457976
0.603 -7.79436152570481 -4.53535637990721
0.641 -8.89235569422777 -13.427712074135
0.641 -10.4524180967239 -23.8801301708588
0.574 -9.05923344947735 -32.9393636203362
0.574 -5.92334494773519 -38.8627085680714
0.556 -7.9136690647482 -46.7763776328196
0.574 10.4529616724739 -36.3234159603457
0.577 6.75909878682842 -29.5643171735173
0.589 1.18845500848896 -28.3758621650283
0.529 -5.4820415879017 -33.85790375293
0.578 -8.65051903114187 -42.5084227840719
0.591 -0.846023688663283 -43.3544464727352
0.536 7.08955223880597 -36.2648942339292
0.564 -0.709219858156028 -36.9741140920853
0.576 -9.375 -46.3491140920853
0.524 -5.34351145038168 -51.6926255424669
0.561 -5.16934046345811 -56.861966005925
0.577 3.29289428076257 -53.5690717251625
0.608 6.57894736842105 -46.9901243567414
0.58 10 -36.9901243567414
0.545 -1.28440366972477 -38.2745280264662
0.569 -6.15114235500879 -44.425670381475
0.544 -6.25 -50.675670381475
0.591 -6.26057529610829 -56.9362456775833
0.587 2.55536626916525 -54.380879408418
0.547 0.548446069469835 -53.8324333389482
0.606 -8.91089108910891 -62.7433244280571
0.614 10.7491856677524 -51.9941387603047
0.616 5.84415584415584 -46.1499829161488
0.589 -13.0730050933786 -59.2229880095274
0.605 -7.43801652892562 -66.661004538453
0.481 3.95010395010395 -62.7109005883491
0.625 11.36 -51.3509005883491
0.527 13.4724857685009 -37.8784148198481
0.582 -0.343642611683849 -38.222057431532
0.573 -5.75916230366492 -43.9812197351969
0.543 -6.07734806629834 -50.0585678014953
0.563 -0.177619893428064 -50.2361876949233
0.569 -3.69068541300527 -53.9268731079286
0.591 -11.6751269035533 -65.6020000114819
0.591 7.95262267343486 -57.649377338047
0.557 8.07899461400359 -49.5703827240434
0.524 4.19847328244275 -45.3719094416007
0.555 4.5045045045045 -40.8674049370962
0.527 1.70777988614801 -39.1596250509482
0.547 0.182815356489945 -38.9768096944582
0.582 -1.71821305841924 -40.6950227528775
0.525 3.23809523809524 -37.4569275147822
0.548 2.18978102189781 -35.2671464928844
0.575 7.1304347826087 -28.1367117102757
0.561 2.31729055258467 -25.8194211576911
0.575 -6.78260869565217 -32.6020298533432
0.558 -1.7921146953405 -34.3941445486837
0.539 1.2987012987013 -33.0954432499824
0.579 -1.89982728842832 -34.9952705384108
0.579 -8.46286701208981 -43.4581375505006
0.609 7.7175697865353 -35.7405677639653
0.535 6.91588785046729 -28.824679913498
0.616 1.62337662337662 -27.2013032901214
0.609 1.14942528735632 -26.051878002765
0.596 -4.69798657718121 -30.7498645799462
0.632 -6.64556962025316 -37.3954342001994
0.604 -4.3046357615894 -41.7000699617888
0.621 -4.99194847020934 -46.6920184319982
0.63 1.9047619047619 -44.7872565272363
0.618 -7.11974110032362 -51.9069976275599
0.591 -5.92216582064298 -57.8291634482029
0.579 -4.66321243523316 -62.492375883436
0.602 2.32558139534884 -60.1667944880872
0.588 4.76190476190476 -55.4048897261824
0.562 -3.55871886120996 -58.9636085873924
0.491 -10.3869653767821 -69.3505739641745
0.518 -1.54440154440154 -70.894975508576
0.535 -11.4018691588785 -82.2968446674545
0.527 -2.46679316888046 -84.763637836335
0.551 -4.90018148820327 -89.6638193245382
0.591 -5.92216582064298 -95.5859851451812
0.596 1.34228187919463 -94.2437032659866
0.59 -1.69491525423729 -95.9386185202239
0.608 -1.31578947368421 -97.2544079939081
0.609 -3.44827586206897 -100.702683855977
0.624 -2.88461538461538 -103.587299240592
0.56 5.71428571428571 -97.8730135263067
0.57 -7.01754385964912 -104.890557385956
0.558 6.45161290322581 -98.43894448273
0.571 1.92644483362522 -96.5124996491048
0.654 -5.19877675840979 -101.711276407515
0.604 -0.662251655629139 -102.373528063144
0.561 6.95187165775401 -95.4216564053897
0.536 7.08955223880597 -88.3321041665837
0.551 7.07803992740472 -81.254064239179
0.537 2.79329608938547 -78.4607681497936
0.579 6.04490500863558 -72.415863141158
0.602 5.64784053156146 -66.7680226095965
0.556 -0.719424460431655 -67.4874470700282
0.557 4.84739676840215 -62.640050301626
0.589 12.0543293718166 -50.5857209298094
0.584 7.19178082191781 -43.3939401078916
0.568 10.9154929577465 -32.4784471501451
0.571 9.98248686514886 -22.4959602849962
0.588 3.06122448979592 -19.4347357952003
0.545 -2.01834862385321 -21.4530844190535
0.588 -6.80272108843537 -28.2558055074889
0.518 8.10810810810811 -20.1476973993808
0.56 -8.92857142857143 -29.0762688279522
0.628 7.96178343949045 -21.1144853884618
0.574 -8.01393728222997 -29.1284226706917
0.566 1.41342756183746 -27.7149951088543
0.568 -4.92957746478873 -32.644572573643
0.667 5.5472263868066 -27.0973461868364
0.594 -5.38720538720539 -32.4845515740418
0.586 -8.87372013651877 -41.3582717105606
0.561 -3.03030303030303 -44.3885747408636
0.643 9.48678071539658 -34.901794025467
0.634 12.6182965299685 -22.2834974954986
0.583 7.03259005145798 -15.2509074440406
0.559 6.61896243291592 -8.63194501112468
0.539 1.66975881261596 -6.96218619850872
0.551 -11.4337568058076 -18.3959430043163
0.527 2.46679316888046 -15.9291498354359
0.567 -6.87830687830688 -22.8074567137428
0.58 10 -12.8074567137428
0.559 4.47227191413238 -8.33518479961039
0.579 6.39032815198618 -1.94485664762421
0.614 5.53745928338762 3.59260263576342
0.617 5.02431118314425 8.61691381890766
0.603 -2.48756218905473 6.12935162985294
0.598 -5.68561872909699 0.443732900755947
0.631 -1.42630744849445 -0.982574547738506
0.586 -4.09556313993174 -5.07813768767025
0.625 -1.44 -6.51813768767025
0.598 -1.33779264214047 -7.85593032981071
0.511 -2.93542074363992 -10.7913510734506
0.524 -2.29007633587786 -13.0814274093285
0.553 12.4773960216998 -0.60403138762868
0.543 7.55064456721915 6.94661317959047
0.517 5.22243713733075 12.1690503169212
0.465 -7.95698924731183 4.2120610696094
0.55 -10.9090909090909 -6.69702983948151
