gc_content gc_skew gc_culm
0.696 9.19540229885057 9.19540229885057
0.685 5.69343065693431 14.8888329557849
0.75 7.2 22.0888329557849
0.711 3.79746835443038 25.8863013102153
0.681 8.95741556534508 34.8437168755603
0.7 5.14285714285714 39.9865740184175
0.714 -1.12044817927171 38.8661258391458
0.728 -3.2967032967033 35.5694225424425
0.747 -7.36278447121821 28.2066380712243
0.73 4.10958904109589 32.3162271123202
0.725 6.75862068965517 39.0748478019753
0.745 3.89261744966443 42.9674652516398
0.739 1.75913396481732 44.7265992164571
0.711 12.7988748241913 57.5254740406484
0.714 5.60224089635854 63.1277149370069
0.696 0.574712643678161 63.7024275806851
0.76 5.52631578947368 69.2287433701588
0.754 1.85676392572944 71.0855072958882
0.751 3.86151797603196 74.9470252719202
0.703 -6.68563300142247 68.2613922704977
0.681 1.90895741556535 70.170349686063
0.699 1.85979971387697 72.03014939994
0.67 -3.88059701492537 68.1495523850146
0.682 9.09090909090909 77.2404614759237
0.736 5.43478260869565 82.6752440846194
0.721 4.2995839112344 86.9748279958538
0.733 5.59345156889495 92.5682795647487
0.675 8.14814814814815 100.716427712897
0.695 2.44604316546763 103.162470878364
0.679 -1.91458026509573 101.247890613269
0.715 3.21678321678322 104.464673830052
0.693 9.09090909090909 113.555582920961
0.671 1.93740685543964 115.492989776401
0.673 -5.79494799405646 109.698041782344
0.679 1.32547864506627 111.023520427411
0.706 2.54957507082153 113.573095498232
0.693 6.20490620490621 119.778001703138
0.698 6.87679083094556 126.654792534084
0.697 5.59540889526542 132.250201429349
0.659 8.649468892261 140.89967032161
0.71 7.88732394366197 148.786994265272
0.71 0.28169014084507 149.068684406117
0.711 -3.79746835443038 145.271216051687
0.718 0.278551532033426 145.54976758372
0.734 -2.72479564032698 142.824971943393
0.71 -1.40845070422535 141.416521239168
0.735 2.31292517006803 143.729446409236
0.671 -3.12965722801788 140.599789181218
0.7 -5.71428571428571 134.885503466932
0.539 10.5751391465677 145.4606426135
0.669 -10.6128550074738 134.847787606026
0.623 0.160513643659711 135.008301249686
0.603 -1.16086235489221 133.847438894794
0.557 -3.77019748653501 130.077241408259
0.698 -7.73638968481375 122.340851723445
0.739 2.84167794316644 125.182529666611
0.644 0 125.182529666611
0.704 -1.42045454545455 123.762075121157
0.71 0.28169014084507 124.043765262002
0.719 -6.2586926286509 117.785072633351
0.723 -0.968188105117566 116.816884528234
0.697 -3.012912482066 113.803972046168
0.686 -5.24781341107872 108.556158635089
0.685 7.15328467153285 115.709443306622
0.709 -0.423131170662906 115.286312135959
0.666 5.40540540540541 120.691717541364
0.647 4.4822256568779 125.173943198242
0.657 12.0243531202435 137.198296318486
0.652 9.50920245398773 146.707498772473
0.661 8.01815431164902 154.725653084122
0.675 2.81481481481481 157.540467898937
0.674 6.52818991097923 164.068657809916
0.639 -5.79029733959311 158.278360470323
0.694 0.576368876080692 158.854729346404
0.717 -2.09205020920502 156.762679137199
0.705 2.12765957446809 158.890338711667
0.679 5.15463917525773 164.044977886925
0.657 3.19634703196347 167.241324918888
0.58 3.44827586206897 170.689600780957
0.611 8.34697217675941 179.036572957717
0.601 12.1464226289517 191.182995586668
0.587 13.1175468483816 204.30054243505
0.605 -3.1404958677686 201.160046567281
0.597 5.19262981574539 206.352676383027
0.626 9.26517571884984 215.617852101877
0.583 4.63121783876501 220.249069940642
0.6 1.33333333333333 221.582403273975
0.575 8.8695652173913 230.451968491366
0.633 13.4281200631912 243.880088554557
0.573 13.0890052356021 256.969093790159
0.571 18.0385288966725 275.007622686832
0.579 1.55440414507772 276.56202683191
0.557 0.538599640933573 277.100626472843
0.584 4.45205479452055 281.552681267364
