gc_content gc_skew gc_culm
0.457 -12.035010940919 -12.035010940919
0.508 -20.0787401574803 -32.1137510983993
0.488 -9.01639344262295 -41.1301445410223
0.493 -14.4016227180527 -55.531767259075
0.471 -12.5265392781316 -68.0583065372067
0.492 -6.91056910569106 -74.9688756428977
0.47 -11.4893617021277 -86.4582373450254
0.479 -3.96659707724426 -90.4248344222697
0.486 -4.52674897119342 -94.9515833934631
0.451 -1.10864745011086 -96.0602308435739
0.562 -12.0996441281139 -108.159874971688
0.527 -6.64136622390892 -114.801241195597
0.522 -10.727969348659 -125.529210544256
0.485 -12.5773195876289 -138.106530131885
0.515 -11.8446601941748 -149.951190326059
0.52 -18.8461538461538 -168.797344172213
0.497 -11.0663983903421 -179.863742562555
0.498 -14.0562248995984 -193.919967462154
0.498 0 -193.919967462154
0.52 -6.15384615384615 -200.073813616
0.552 -6.15942028985507 -206.233233905855
0.57 -8.07017543859649 -214.303409344451
0.523 -4.39770554493308 -218.701114889384
0.534 -12.3595505617978 -231.060665451182
0.435 -8.04597701149425 -239.106642462676
0.373 -3.48525469168901 -242.591897154365
0.364 -22.5274725274725 -265.119369681838
0.393 -13.9949109414758 -279.114280623314
0.441 -15.6462585034014 -294.760539126715
0.416 -14.9038461538462 -309.664385280561
0.448 -15.625 -325.289385280561
0.347 -29.6829971181556 -354.972382398717
0.388 -17.5257731958763 -372.498155594593
0.375 -20.5333333333333 -393.031488927927
0.366 -7.10382513661202 -400.135314064539
0.373 -4.02144772117962 -404.156761785718
0.387 -17.8294573643411 -421.986219150059
0.36 -13.8888888888889 -435.875108038948
0.363 -20.1101928374656 -455.985300876414
0.376 -12.7659574468085 -468.751258323222
0.367 -15.5313351498638 -484.282593473086
0.375 -14.6666666666667 -498.949260139753
0.398 -19.0954773869347 -518.044737526687
0.427 -15.6908665105386 -533.735604037226
0.425 2.58823529411765 -531.147368743108
0.409 -15.8924205378973 -547.039789281006
0.42 -9.52380952380952 -556.563598804815
0.41 -22.4390243902439 -579.002623195059
0.401 -11.2219451371571 -590.224568332216
0.438 -17.8082191780822 -608.032787510298
0.38 -7.36842105263158 -615.40120856293
0.38 -11.5789473684211 -626.980155931351
0.401 -20.1995012468828 -647.179657178234
0.394 -21.3197969543147 -668.499454132549
0.386 -13.4715025906736 -681.970956723222
0.433 -12.70207852194 -694.673035245162
0.434 -16.1290322580645 -710.802067503227
0.448 -8.03571428571429 -718.837781788941
0.47 -2.97872340425532 -721.816505193196
0.424 -17.4528301886792 -739.269335381875
0.389 -10.025706940874 -749.29504232275
0.402 -20.8955223880597 -770.190564710809
0.415 -11.8072289156626 -781.997793626472
0.45 -17.3333333333333 -799.331126959805
0.416 -19.7115384615385 -819.042665421344
0.446 -13.4529147982063 -832.49558021955
0.424 3.30188679245283 -829.193693427097
0.398 18.0904522613065 -811.103241165791
0.465 -2.36559139784946 -813.46883256364
0.508 -8.66141732283465 -822.130249886475
0.502 -5.97609561752988 -828.106345504004
0.474 -14.7679324894515 -842.874277993456
0.535 -8.41121495327103 -851.285492946727
0.576 -16.3194444444444 -867.604937391171
0.547 -11.8829981718464 -879.487935563018
0.547 -7.86106032906764 -887.348995892086
0.506 -9.88142292490119 -897.230418816987
0.529 -4.72589792060491 -901.956316737592
0.5 -6.4 -908.356316737592
