contig_1	Prodigal	CDS	1	693	.	+	0	ID=NBFNBL_00005;Name=Type II secretion system F family protein;locus_tag=NBFNBL_00005;product=Type II secretion system F family protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A257S0P6
contig_1	Prodigal	CDS	725	1090	.	+	0	ID=NBFNBL_00010;Name=hypothetical protein;locus_tag=NBFNBL_00010;product=hypothetical protein
contig_1	Prodigal	CDS	1087	2475	.	+	0	ID=NBFNBL_00015;Name=PAS domain S-box protein;locus_tag=NBFNBL_00015;product=PAS domain S-box protein;Dbxref=EC:2.7.13.3,KEGG:K02668,SO:0001217,UniRef:UniRef50_A0A3B1D387,UniRef:UniRef90_A0A7X6DR51;pseudo=True
contig_1	Prodigal	CDS	2485	3921	.	+	0	ID=NBFNBL_00020;Name=Sigma-54-dependent Fis family transcriptional regulator;locus_tag=NBFNBL_00020;product=Sigma-54-dependent Fis family transcriptional regulator;Dbxref=KEGG:K02667,SO:0001217,UniRef:UniRef50_A0A2D6BTB4,UniRef:UniRef90_A0A521RUT4
contig_1	Prodigal	CDS	4007	4900	.	+	0	ID=NBFNBL_00025;Name=4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase;locus_tag=NBFNBL_00025;product=4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase;Dbxref=EC:2.7.1.148,KEGG:K00919,SO:0001217,UniRef:UniRef50_A0A7X6DQL2,UniRef:UniRef90_A0A7X6DQL2;gene=ispE
contig_1	tRNAscan-SE	tRNA	4912	4986	.	+	.	ID=NBFNBL_00030;Name=tRNA-Gln(ttg);locus_tag=NBFNBL_00030;product=tRNA-Gln(ttg);Dbxref=SO:0000261;gene=trnQ;anti_codon=ttg;amino_acid=Gln
contig_1	Prodigal	CDS	5069	5617	.	+	0	ID=NBFNBL_00035;Name=Ribose-phosphate pyrophosphokinase;locus_tag=NBFNBL_00035;product=Ribose-phosphate pyrophosphokinase;Dbxref=EC:2.7.6.1,KEGG:K00948,SO:0001217,UniRef:UniRef50_P14193,UniRef:UniRef90_A0A521RUS8;pseudo=True
contig_1	Prodigal	CDS	5584	6006	.	+	0	ID=NBFNBL_00040;Name=Phosphoribosyl pyrophosphate synthase;locus_tag=NBFNBL_00040;product=Phosphoribosyl pyrophosphate synthase;Dbxref=SO:0001217,UniRef:UniRef50_A0A7X9PID9
contig_1	Prodigal	CDS	6065	6928	.	+	0	ID=NBFNBL_00045;Name=hypothetical protein;locus_tag=NBFNBL_00045;product=hypothetical protein;Dbxref=PFAM:PF01386.22,PFAM:PF14693.9
contig_1	Prodigal	CDS	6931	7491	.	+	0	ID=NBFNBL_00050;Name=aminoacyl-tRNA hydrolase;locus_tag=NBFNBL_00050;product=aminoacyl-tRNA hydrolase;Dbxref=SO:0001217,UniRef:UniRef50_A0A521RUS9,UniRef:UniRef90_A0A7X6DQJ5;gene=pth
contig_1	Prodigal	CDS	7540	8634	.	+	0	ID=NBFNBL_00055;Name=redox-regulated ATPase YchF;locus_tag=NBFNBL_00055;product=redox-regulated ATPase YchF;Dbxref=SO:0001217,UniRef:UniRef50_P75088,UniRef:UniRef90_A0A521RUT1;gene=ychF
contig_1	Prodigal	CDS	8979	9347	.	+	0	ID=NBFNBL_00060;Name=30S ribosomal protein S6;locus_tag=NBFNBL_00060;product=30S ribosomal protein S6;Dbxref=SO:0001217,UniRef:UniRef50_A0A521RUZ1,UniRef:UniRef90_A0A521RUZ1;gene=rpsF
