contig_1	Prodigal	CDS	475	864	.	-	0	ID=DCEPML_00005;Name=Toxin;locus_tag=DCEPML_00005;product=Toxin;Dbxref=SO:0001217,UniRef:UniRef50_J5PHH8
contig_1	Prodigal	CDS	868	1095	.	-	0	ID=DCEPML_00010;Name=Type II toxin-antitoxin system ParD family antitoxin;locus_tag=DCEPML_00010;product=Type II toxin-antitoxin system ParD family antitoxin;Dbxref=SO:0001217,UniRef:UniRef50_A0A7W0T6X4;gene=parD
contig_1	Prodigal	CDS	1365	4052	.	+	0	ID=DCEPML_00015;Name=DNA mismatch repair protein MutS;locus_tag=DCEPML_00015;product=DNA mismatch repair protein MutS;Dbxref=SO:0001217,UniRef:UniRef50_Q2WAN4;gene=mutS
contig_1	Prodigal	CDS	4142	6034	.	+	0	ID=DCEPML_00020;Name=hypothetical protein;locus_tag=DCEPML_00020;product=hypothetical protein
contig_1	Prodigal	CDS	5995	6276	.	+	0	ID=DCEPML_00025;Name=hypothetical protein;locus_tag=DCEPML_00025;product=hypothetical protein
contig_1	Prodigal	CDS	6273	6905	.	+	0	ID=DCEPML_00030;Name=hypothetical protein;locus_tag=DCEPML_00030;product=hypothetical protein;Dbxref=PFAM:PF01842.28,PFAM:PF01842.28
contig_1	Prodigal	CDS	7000	8160	.	-	0	ID=DCEPML_00035;Name=Threonine--tRNA ligase;locus_tag=DCEPML_00035;product=Threonine--tRNA ligase;Dbxref=SO:0001217,UniRef:UniRef50_A0A7C5SFE5
contig_1	Prodigal	CDS	8212	8949	.	-	0	ID=DCEPML_00040;Name=hypothetical protein;locus_tag=DCEPML_00040;product=hypothetical protein;Dbxref=PFAM:PF02824.24,PFAM:PF07973.17
contig_1	Prodigal	CDS	8957	9247	.	-	0	ID=DCEPML_00045;Name=Putative membrane protein insertion efficiency factor;locus_tag=DCEPML_00045;product=Putative membrane protein insertion efficiency factor;Dbxref=SO:0001217,UniRef:UniRef50_A0A520RAB8
contig_1	Prodigal	CDS	9251	9727	.	-	0	ID=DCEPML_00050;Name=NifU-N domain-containing protein;locus_tag=DCEPML_00050;product=NifU-N domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A5ELY3
contig_1	Prodigal	CDS	9850	10122	.	-	0	ID=DCEPML_00055;Name=Fe-S cluster assembly protein SufE;locus_tag=DCEPML_00055;product=Fe-S cluster assembly protein SufE;Dbxref=SO:0001217,UniRef:UniRef50_A0A160N088,UniRef:UniRef90_A0A3C0TUW5;pseudo=True;gene=sufE
contig_1	Prodigal	CDS	10435	11073	.	+	0	ID=DCEPML_00060;Name=GTP cyclohydrolase 1;locus_tag=DCEPML_00060;product=GTP cyclohydrolase 1;Dbxref=SO:0001217,UniRef:UniRef50_B0U881
