gc_content gc_skew gc_culm
0.532 -22.1804511278195 -22.1804511278195
0.531 -3.95480225988701 -26.1352533877066
0.549 -11.1111111111111 -37.2463644988177
0.476 -5.88235294117647 -43.1287174399941
0.516 1.93798449612403 -41.1907329438701
0.536 -4.1044776119403 -45.2952105558104
0.471 -9.97876857749469 -55.2739791333051
0.501 -16.9660678642715 -72.2400469975766
0.518 -13.8996138996139 -86.1396608971905
0.536 -14.9253731343284 -101.065034031519
0.48 1.25 -99.8150340315188
0.515 -4.46601941747573 -104.281053448995
0.502 -4.38247011952191 -108.663523568516
0.498 6.02409638554217 -102.639427182974
0.478 0 -102.639427182974
0.515 -3.30097087378641 -105.940398056761
0.486 6.5843621399177 -99.356035916843
0.563 -10.8348134991119 -110.190849415955
0.545 2.75229357798165 -107.438555837973
0.593 9.27487352445194 -98.1636823135213
0.514 -0.389105058365759 -98.5527873718871
0.581 2.23752151462995 -96.3152658572571
0.591 -5.92216582064298 -102.2374316779
0.578 -9.68858131487889 -111.926012992779
0.597 -0.50251256281407 -112.428525555593
0.574 1.04529616724739 -111.383229388346
0.589 -5.26315789473684 -116.646387283083
0.587 2.89608177172061 -113.750305511362
0.588 6.46258503401361 -107.287720477348
0.492 -4.47154471544715 -111.759265192795
0.487 -5.95482546201232 -117.714090654808
0.497 -5.03018108651911 -122.744271741327
0.575 -2.60869565217391 -125.352967393501
0.569 0.527240773286467 -124.825726620214
0.574 -3.48432055749129 -128.310047177706
0.609 0.164203612479475 -128.145843565226
0.608 2.96052631578947 -125.185317249437
0.567 -2.99823633156966 -128.183553581006
0.542 -7.38007380073801 -135.563627381744
0.602 0.332225913621262 -135.231401468123
0.578 -7.26643598615917 -142.497837454282
0.594 -3.36700336700337 -145.864840821286
0.553 4.88245931283906 -140.982381508447
0.611 3.76432078559738 -137.218060722849
0.555 1.26126126126126 -135.956799461588
0.572 3.4965034965035 -132.460295965084
0.605 10.4132231404959 -122.047072824589
0.558 5.01792114695341 -117.029151677635
0.623 4.65489566613162 -112.374256011504
0.562 0.355871886120996 -112.018384125383
0.6 0.666666666666667 -111.351717458716
0.599 -1.5025041736227 -112.854221632339
0.576 1.04166666666667 -111.812554965672
0.581 -3.95869191049914 -115.771246876171
0.569 -1.93321616871705 -117.704463044888
0.59 5.76271186440678 -111.941751180481
0.59 1.35593220338983 -110.585818977091
0.59 2.71186440677966 -107.873954570312
0.607 -0.823723228995058 -108.697677799307
0.622 -1.60771704180064 -110.305394841108
0.595 10.5882352941176 -99.7171595469899
0.556 5.39568345323741 -94.3214760937525
0.575 3.65217391304348 -90.669302180709
0.5 11.2 -79.469302180709
0.591 -13.3671742808799 -92.8364764615888
0.606 -4.29042904290429 -97.1269055044931
0.575 -2.26086956521739 -99.3877750697105
0.566 -7.42049469964664 -106.808269769357
0.593 -3.54131534569983 -110.349585115057
0.583 -6.00343053173242 -116.353015646789
0.581 -4.30292598967298 -120.655941636462
0.6 -4.66666666666667 -125.322608303129
0.591 0.50761421319797 -124.814994089931
0.57 3.15789473684211 -121.657099353089
0.511 -6.45792563600783 -128.115024989097
0.592 1.68918918918919 -126.425835799908
0.567 -1.58730158730159 -128.013137387209
0.573 -3.66492146596859 -131.678058853178
0.536 3.35820895522388 -128.319849897954
0.559 0.536672629695885 -127.783177268258
0.565 -8.67256637168142 -136.455743639939
0.564 -1.06382978723404 -137.519573427173
0.576 -1.04166666666667 -138.56124009384
0.584 -5.13698630136986 -143.69822639521
0.575 -4.34782608695652 -148.046052482167
0.607 1.15321252059308 -146.892839961573
0.617 7.94165316045381 -138.95118680112
0.549 -7.83242258652095 -146.783609387641
0.552 -0.72463768115942 -147.5082470688
0.567 10.4056437389771 -137.102603329823
0.505 -2.57425742574257 -139.676860755566
0.561 7.30837789661319 -132.368482858952
0.484 -9.09090909090909 -141.459391949861
0.624 1.92307692307692 -139.536315026785
0.636 -2.83018867924528 -142.36650370603
0.612 -7.18954248366013 -149.55604618969
0.618 -6.79611650485437 -156.352162694544
0.565 -2.30088495575221 -158.653047650297
0.595 -3.52941176470588 -162.182459415002
0.569 1.93321616871705 -160.249243246285
0.626 -7.66773162939297 -167.916974875678
0.609 -0.821018062397373 -168.737992938076
0.603 -1.16086235489221 -169.898855292968
0.586 -7.50853242320819 -177.407387716176
0.572 -2.0979020979021 -179.505289814078
0.549 -7.83242258652095 -187.337712400599
0.595 4.20168067226891 -183.13603172833
0.554 5.41516245487365 -177.720869273457
0.615 1.78861788617886 -175.932251387278
0.601 -0.166389351081531 -176.098640738359
0.561 0.53475935828877 -175.56388138007
0.589 -1.86757215619694 -177.431453536267
0.601 0.499168053244592 -176.932285483023
0.596 -1.00671140939597 -177.938996892419
0.574 -2.78745644599303 -180.726453338412
0.607 2.14168039538715 -178.584772943025
0.532 4.51127819548872 -174.073494747536
0.597 6.8676716917923 -167.205823055744
0.558 7.52688172043011 -159.678941335314
