gc_content gc_skew gc_culm
0.482 9.95850622406639 9.95850622406639
0.472 6.77966101694915 16.7381672410155
0.494 1.21457489878543 17.952742139801
0.493 9.12778904665314 27.0805311864541
0.459 9.80392156862745 36.8844527550816
0.504 5.95238095238095 42.8368337074625
0.507 19.1321499013807 61.9689836088432
0.551 10.3448275862069 72.3138111950501
0.557 10.951526032316 83.2653372273661
0.499 7.41482965931864 90.6801668866847
0.538 3.71747211895911 94.3976390056438
0.498 2.81124497991968 97.2088839855635
0.531 6.21468926553672 103.4235732511
0.489 -1.43149284253579 101.992080408564
0.502 6.37450199203187 108.366582400596
0.526 -6.4638783269962 101.9027040736
0.529 2.45746691871456 104.360170992315
0.504 10.7142857142857 115.0744567066
0.468 4.27350427350427 119.347960980105
0.449 -0.66815144766147 118.679809532443
0.482 10.7883817427386 129.468191275182
0.441 3.85487528344671 133.323066558628
0.469 4.05117270788913 137.374239266518
0.528 9.09090909090909 146.465148357427
0.511 11.9373776908023 158.402526048229
0.505 8.11881188118812 166.521337929417
0.503 5.76540755467197 172.286745484089
0.514 -1.55642023346304 170.730325250626
0.514 11.6731517509728 182.403477001599
0.534 9.36329588014981 191.766772881749
0.5 10 201.766772881749
0.507 5.71992110453649 207.486693986285
0.542 9.96309963099631 217.449793617281
0.529 6.23818525519849 223.68797887248
0.534 8.23970037453184 231.927679247012
0.487 3.90143737166324 235.829116618675
0.549 4.18943533697632 240.018551955651
0.577 2.94627383015598 242.964825785807
0.549 -2.36794171220401 240.596884073603
0.541 -2.03327171903882 238.563612354564
0.579 2.93609671848014 241.499709073045
0.571 7.88091068301226 249.380619756057
0.546 20.1465201465201 269.527139902577
0.536 4.47761194029851 274.004751842876
0.498 6.82730923694779 280.832061079823
0.496 3.2258064516129 284.057867531436
0.534 -4.8689138576779 279.188953673758
0.523 -13.5755258126195 265.613427861139
0.538 0.371747211895911 265.985175073035
0.542 15.1291512915129 281.114326364548
0.529 6.61625708884688 287.730583453395
0.511 10.7632093933464 298.493792846741
0.495 -3.03030303030303 295.463489816438
0.525 2.47619047619048 297.939680292628
