gc_content gc_skew gc_culm
0.49 3.26530612244898 3.26530612244898
0.446 3.1390134529148 6.40431957536378
0.51 -0.784313725490196 5.62000584987358
0.471 11.2526539278132 16.8726597776867
0.461 3.25379609544469 20.1264558731314
0.461 14.9674620390456 35.093917912177
0.461 5.42299349240781 40.5169114045848
0.439 12.0728929384966 52.5898043430814
0.414 2.41545893719807 55.0052632802794
0.44 0.909090909090909 55.9143541893703
0.47 7.23404255319149 63.1483967425618
0.47 17.0212765957447 80.1696733383065
0.439 1.13895216400911 81.3086255023156
0.451 10.4212860310421 91.7299115333578
0.456 -0.87719298245614 90.8527185509016
0.444 -5.40540540540541 85.4473131454962
0.415 6.02409638554217 91.4714095310384
0.418 15.311004784689 106.782414315727
0.424 11.7924528301887 118.574867145916
0.394 5.0761421319797 123.651009277896
0.385 0.779220779220779 124.430230057117
0.447 10.0671140939597 134.497344151076
0.466 7.72532188841202 142.222666039488
0.475 1.05263157894737 143.275297618436
0.451 12.6385809312639 155.9138785497
0.453 13.9072847682119 169.821163317911
0.406 -0.985221674876847 168.835941643035
0.384 0 168.835941643035
0.45 2.22222222222222 171.058163865257
0.44 9.09090909090909 180.149072956166
0.454 -5.2863436123348 174.862729343831
0.42 0.952380952380952 175.815110296212
0.447 14.5413870246085 190.356497320821
0.392 16.3265306122449 206.683027933065
0.399 12.280701754386 218.963729687451
0.45 3.55555555555556 222.519285243007
0.393 -1.78117048346056 220.738114759546
0.527 2.46679316888046 223.204907928427
0.517 -0.967117988394584 222.237789940032
0.512 2.34375 224.581539940032
0.473 5.28541226215645 229.866952202189
0.462 19.9134199134199 249.780372115609
0.499 -0.601202404809619 249.179169710799
0.468 -6.83760683760684 242.341562873192
0.456 -5.70175438596491 236.639808487227
0.448 -1.78571428571429 234.854094201513
0.461 4.98915401301518 239.843248214528
0.408 2.45098039215686 242.294228606685
0.504 3.57142857142857 245.865657178114
0.476 6.72268907563025 252.588346253744
0.447 14.0939597315436 266.682305985287
0.493 11.5618661257606 278.244172111048
0.504 11.1111111111111 289.355283222159
0.471 4.88322717622081 294.23851039838
0.449 2.00445434298441 296.242964741364
0.495 10.7070707070707 306.950035448435
0.515 10.2912621359223 317.241297584357
0.512 14.0625 331.303797584357
0.416 6.73076923076923 338.034566815127
0.527 -1.32827324478178 336.706293570345
0.515 -3.30097087378641 333.405322696559
0.476 1.68067226890756 335.085994965466
0.423 3.54609929078014 338.632094256246
0.472 -5.50847457627119 333.123619679975
0.446 2.24215246636771 335.365772146343
0.449 1.55902004454343 336.924792190886
0.449 0.22271714922049 337.147509340107
0.423 2.60047281323877 339.747982153345
0.428 7.94392523364486 347.69190738699
0.465 6.23655913978495 353.928466526775
0.44 4.54545454545455 358.47392107223
0.511 9.19765166340509 367.671572735635
0.419 -6.44391408114558 361.227658654489
0.399 1.75438596491228 362.982044619402
0.504 -3.17460317460317 359.807441444798
0.489 10.4294478527607 370.236889297559
0.458 6.55021834061135 376.78710763817
0.412 -5.33980582524272 371.447301812928
0.54 12.2222222222222 383.66952403515
0.509 10.8055009823183 394.475025017468
0.446 4.48430493273543 398.959329950204
0.427 3.98126463700234 402.940594587206
0.469 -8.74200426439232 394.198590322814
0.479 -10.2296450939457 383.968945228868
0.479 -5.63674321503132 378.332202013837
0.527 -8.53889943074004 369.793302583097
0.545 -1.65137614678899 368.141926436308
0.478 10.4602510460251 378.602177482333
0.357 -5.32212885154062 373.280048630792
0.434 6.45161290322581 379.731661534018
0.34 13.5294117647059 393.261073298724
0.483 -1.44927536231884 391.811797936405
0.479 3.54906054279749 395.360858479202
0.54 1.48148148148148 396.842339960684
0.504 1.19047619047619 398.03281615116
0.538 -1.85873605947955 396.174080091681
0.472 6.77966101694915 402.95374110863
0.441 -5.66893424036281 397.284806868267
0.528 -6.43939393939394 390.845412928873
0.515 -0.194174757281553 390.651238171591
0.451 1.99556541019956 392.646803581791
0.447 -1.56599552572707 391.080808056064
0.51 -4.31372549019608 386.767082565868
0.468 0.854700854700855 387.621783420569
0.438 3.65296803652968 391.274751457098
0.496 -6.04838709677419 385.226364360324
0.44 -1.81818181818182 383.408182542142
0.483 0.62111801242236 384.029300554565
0.459 1.08932461873638 385.118625173301
0.479 3.54906054279749 388.667685716099
0.5 -0.8 387.867685716099
