contig_1	Prodigal	CDS	706	1866	.	+	0	ID=IKAGAM_00005;Name=hypothetical protein;locus_tag=IKAGAM_00005;product=hypothetical protein
contig_1	Prodigal	CDS	2602	4608	.	-	0	ID=IKAGAM_00010;Name=hypothetical protein;locus_tag=IKAGAM_00010;product=hypothetical protein
contig_1	Prodigal	CDS	4901	5449	.	+	0	ID=IKAGAM_00015;Name=hypothetical protein;locus_tag=IKAGAM_00015;product=hypothetical protein
contig_1	Prodigal	CDS	5446	5754	.	+	0	ID=IKAGAM_00020;Name=hypothetical protein;locus_tag=IKAGAM_00020;product=hypothetical protein
contig_1	Prodigal	CDS	6043	6753	.	+	0	ID=IKAGAM_00025;Name=hypothetical protein;locus_tag=IKAGAM_00025;product=hypothetical protein;Dbxref=PFAM:PF18755.4
contig_1	Prodigal	CDS	6805	7869	.	-	0	ID=IKAGAM_00030;Name=HSDR-N-2 domain-containing protein;locus_tag=IKAGAM_00030;product=HSDR-N-2 domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A0A518BH04
contig_1	Prodigal	CDS	9024	9479	.	+	0	ID=IKAGAM_00035;Name=hypothetical protein;locus_tag=IKAGAM_00035;product=hypothetical protein
contig_1	Prodigal	CDS	9601	10827	.	+	0	ID=IKAGAM_00040;Name=Methyltransferase;locus_tag=IKAGAM_00040;product=Methyltransferase;Dbxref=SO:0001217,UniRef:UniRef50_A0A518BVP8
contig_1	Prodigal	CDS	10827	10961	.	+	0	ID=IKAGAM_00045;Name=hypothetical protein;locus_tag=IKAGAM_00045;product=hypothetical protein
contig_1	Prodigal	CDS	10945	11409	.	+	0	ID=IKAGAM_00050;Name=hypothetical protein;locus_tag=IKAGAM_00050;product=hypothetical protein
contig_1	Prodigal	CDS	11399	12382	.	+	0	ID=IKAGAM_00055;Name=hypothetical protein;locus_tag=IKAGAM_00055;product=hypothetical protein
contig_1	Prodigal	CDS	12387	12800	.	-	0	ID=IKAGAM_00060;Name=hypothetical protein;locus_tag=IKAGAM_00060;product=hypothetical protein
contig_1	Prodigal	CDS	12967	13833	.	+	0	ID=IKAGAM_00065;Name=hypothetical protein;locus_tag=IKAGAM_00065;product=hypothetical protein;Dbxref=PFAM:PF02899.20
contig_1	Prodigal	CDS	13975	14445	.	+	0	ID=IKAGAM_00070;Name=hypothetical protein;locus_tag=IKAGAM_00070;product=hypothetical protein
contig_1	Prodigal	CDS	14577	15341	.	-	0	ID=IKAGAM_00075;Name=hypothetical protein;locus_tag=IKAGAM_00075;product=hypothetical protein
contig_1	Prodigal	CDS	15711	16712	.	+	0	ID=IKAGAM_00080;Name=hypothetical protein;locus_tag=IKAGAM_00080;product=hypothetical protein
contig_1	Prodigal	CDS	17044	19317	.	+	0	ID=IKAGAM_00085;Name=hypothetical protein;locus_tag=IKAGAM_00085;product=hypothetical protein
contig_1	Prodigal	CDS	19268	19951	.	+	0	ID=IKAGAM_00090;Name=hypothetical protein;locus_tag=IKAGAM_00090;product=hypothetical protein
contig_1	Prodigal	CDS	19951	20235	.	+	0	ID=IKAGAM_00095;Name=hypothetical protein;locus_tag=IKAGAM_00095;product=hypothetical protein
contig_1	Prodigal	CDS	20232	20468	.	+	0	ID=IKAGAM_00100;Name=hypothetical protein;locus_tag=IKAGAM_00100;product=hypothetical protein;Dbxref=PFAM:PF12728.10
contig_1	Prodigal	CDS	20558	20767	.	+	0	ID=IKAGAM_00105;Name=hypothetical protein;locus_tag=IKAGAM_00105;product=hypothetical protein
contig_1	Prodigal	CDS	20764	21045	.	+	0	ID=IKAGAM_00110;Name=hypothetical protein;locus_tag=IKAGAM_00110;product=hypothetical protein
contig_1	Prodigal	CDS	21042	21302	.	+	0	ID=IKAGAM_00115;Name=hypothetical protein;locus_tag=IKAGAM_00115;product=hypothetical protein
contig_1	Prodigal	CDS	21305	22726	.	+	0	ID=IKAGAM_00120;Name=hypothetical protein;locus_tag=IKAGAM_00120;product=hypothetical protein
contig_1	Prodigal	CDS	22862	23605	.	-	0	ID=IKAGAM_00125;Name=hypothetical protein;locus_tag=IKAGAM_00125;product=hypothetical protein
contig_1	Prodigal	CDS	23609	23803	.	-	0	ID=IKAGAM_00130;Name=hypothetical protein;locus_tag=IKAGAM_00130;product=hypothetical protein
contig_1	Prodigal	CDS	23805	24080	.	-	0	ID=IKAGAM_00135;Name=hypothetical protein;locus_tag=IKAGAM_00135;product=hypothetical protein
contig_1	Prodigal	CDS	24119	24424	.	-	0	ID=IKAGAM_00140;Name=hypothetical protein;locus_tag=IKAGAM_00140;product=hypothetical protein
contig_1	Prodigal	CDS	24937	25152	.	+	0	ID=IKAGAM_00145;Name=hypothetical protein;locus_tag=IKAGAM_00145;product=hypothetical protein
contig_1	Prodigal	CDS	25364	25906	.	-	0	ID=IKAGAM_00150;Name=hypothetical protein;locus_tag=IKAGAM_00150;product=hypothetical protein
contig_1	Prodigal	CDS	26620	27087	.	+	0	ID=IKAGAM_00155;Name=hypothetical protein;locus_tag=IKAGAM_00155;product=hypothetical protein
