contig_1	Infernal	rRNA	103	217	3.5e-10	-	.	ID=MMJGDM_00005;Name=5S ribosomal RNA;locus_tag=MMJGDM_00005;gene=rrf;product=5S ribosomal RNA;Dbxref=GO:0005840,GO:0003735,RFAM:RF00001,KEGG:K01985,SO:0000652
contig_1	Infernal	rRNA	390	3811	0.00045	-	.	ID=MMJGDM_00010;Name=23S ribosomal RNA;locus_tag=MMJGDM_00010;gene=rrl;product=23S ribosomal RNA;Dbxref=GO:0005840,GO:0003735,RFAM:RF02541,KEGG:K01980,SO:0001001
contig_1	tRNAscan-SE	tRNA	4404	4479	.	-	.	ID=MMJGDM_00015;Name=tRNA-Ala(tgc);locus_tag=MMJGDM_00015;product=tRNA-Ala(tgc);Dbxref=SO:0000254;gene=trnA;anti_codon=tgc;amino_acid=Ala
contig_1	tRNAscan-SE	tRNA	4675	4751	.	-	.	ID=MMJGDM_00020;Name=tRNA-Ile(gat);locus_tag=MMJGDM_00020;product=tRNA-Ile(gat);Dbxref=SO:0000263;gene=trnI;anti_codon=gat;amino_acid=Ile
contig_1	Infernal	rRNA	5075	6578	1.5e-44	-	.	ID=MMJGDM_00025;Name=16S ribosomal RNA;locus_tag=MMJGDM_00025;gene=rrs;product=16S ribosomal RNA;Dbxref=GO:0005840,GO:0003735,RFAM:RF00177,KEGG:K01977,SO:0001000
contig_1	Prodigal	CDS	7219	7584	.	-	0	ID=MMJGDM_00030;Name=hypothetical protein;locus_tag=MMJGDM_00030;product=hypothetical protein
contig_1	Prodigal	CDS	7592	8032	.	+	0	ID=MMJGDM_00035;Name=hypothetical protein;locus_tag=MMJGDM_00035;product=hypothetical protein
contig_1	Prodigal	CDS	8405	8707	.	+	0	ID=MMJGDM_00040;Name=hypothetical protein;locus_tag=MMJGDM_00040;product=hypothetical protein;Dbxref=PFAM:PF19780.2
contig_1	Prodigal	CDS	8777	9205	.	-	0	ID=MMJGDM_00045;Name=CBS domain-containing protein;locus_tag=MMJGDM_00045;product=CBS domain-containing protein;Dbxref=SO:0001217,UniRef:UniRef50_A4YS92
contig_1	Prodigal	CDS	9494	10108	.	+	0	ID=MMJGDM_00050;Name=hypothetical protein;locus_tag=MMJGDM_00050;product=hypothetical protein
contig_1	Prodigal	CDS	10239	10715	.	+	0	ID=MMJGDM_00055;Name=Catalase;locus_tag=MMJGDM_00055;product=Catalase;Dbxref=SO:0001217,UniRef:UniRef50_A0A0B8PVK7
